date,trend,remainder,seasonal18,seasonal35,is_projected,projection,observation
2007-07-02,3235.45516089369,-411.864533935607,492.671119990646,-903.261746948734,False,2824.864533935602,2412.999999999995
2007-08-02,3235.64562909359,254.028862011014,-118.8488053515,-903.825685753106,False,2212.971137988984,2466.999999999998
2007-09-02,3235.83609729349,-297.420495713401,-413.481468536896,-105.934133043194,False,2716.4204957134,2418.999999999999
2007-10-02,3236.02656549339,254.543299736038,-204.589339567434,320.019474338007,False,3351.4567002639633,3606.0000000000014
2007-11-02,3236.21703369329,211.175451514699,-583.509131101549,300.116645893562,False,2952.8245484853032,3164.0000000000023
2007-12-02,3236.40750189319,-169.741673806494,-48.1422889382249,1342.47646085153,False,4530.741673806495,4361.000000000001
2008-01-02,3236.59797009309,48.8326523135383,149.528284039143,490.041093554232,False,3876.1673476864653,3925.0000000000036
2008-02-02,3236.96070164042,-226.59000361508,-266.674900462565,670.30420243723,False,3640.590003615085,3414.000000000005
2008-03-02,3237.32343318775,374.81238551716,383.628555183073,316.23562611202,False,3937.187614482843,4312.000000000003
2008-04-02,3237.68616473508,-175.389294828562,-88.3532100634257,-966.943659843088,False,2182.3892948285666,2007.0000000000045
2008-05-02,3238.0488962824,147.319393654922,300.559066139161,-332.927356076486,False,3205.6806063450754,3352.9999999999973
2008-06-02,3238.41162782973,-116.182921329109,298.787390725859,-332.016097226486,False,3205.182921329103,3088.999999999994
2008-07-02,3238.77435937706,313.322720461385,-131.684149852381,-750.41292998607,False,2356.677279538609,2669.999999999994
2008-08-02,3239.49064825102,129.440235444937,-152.464792157004,-506.466091538955,False,2580.559764555061,2709.999999999998
2008-09-02,3240.20693712497,-266.238574513412,72.7907286595675,-123.75909127113,False,3189.2385745134075,2922.9999999999955
2008-10-02,3240.92322599893,27.2034736352725,215.840696383264,-504.967396017466,False,2951.796526364728,2979.0000000000005
2008-11-02,3241.63951487289,-123.862008321432,-129.299828775137,131.522322223683,False,3243.862008321436,3120.000000000004
2008-12-02,3242.35580374684,263.136107485621,223.241957661645,329.266131105894,False,3794.863892514379,4058.0
2009-01-02,3243.0720926208,-5.46830884990914,492.671119990646,-245.274903761533,False,3490.4683088499132,3485.000000000004
2009-02-02,3243.953765559,-347.791512183061,-118.8488053515,298.686551975564,False,3423.7915121830642,3076.000000000003
2009-03-02,3244.8354384972,192.668013967764,-413.481468536896,584.978016071936,False,3416.33198603224,3609.000000000004
2009-04-02,3245.7171114354,-360.691224885829,-204.589339567434,131.563453017867,False,3172.691224885833,2812.000000000004
2009-05-02,3246.5987843736,-309.882107411063,-583.509131101549,293.792454139014,False,2956.882107411065,2647.0000000000023
2009-06-02,3247.4804573118,89.877732963198,-48.1422889382249,95.7840986632292,False,3295.1222670368043,3385.0000000000023
2009-07-02,3248.36213025,-99.8709752208442,149.528284039143,-725.019439068296,False,2672.870975220847,2573.0000000000027
2009-08-02,3249.21129077907,213.070494369265,-266.674900462565,258.393115314231,False,3240.929505630736,3454.000000000001
2009-09-02,3250.06045130814,-355.084818429144,383.628555183073,-391.604188062066,False,3242.0848184291467,2887.0000000000027
2009-10-02,3250.90961183721,223.155799292187,-88.3532100634257,-397.712201065969,False,2764.844200707815,2988.0000000000023
2009-11-02,3251.75877236628,-77.1932141570924,300.559066139161,565.875375651656,False,4118.193214157097,4041.0000000000045
2009-12-02,3252.60793289535,195.246768923136,298.787390725859,-224.642092544342,False,3326.753231076867,3522.000000000003
2010-01-02,3253.45709342442,-238.305291223411,-131.684149852381,792.532347651373,False,3914.3052912234116,3676.0000000000005
2010-02-02,3256.43454912149,-70.5726168830852,-152.464792157004,342.602859918605,False,3446.572616883091,3376.000000000006
2010-03-02,3259.41200481855,302.475057413994,72.7907286595675,311.322209107886,False,3643.5249425860034,3945.9999999999973
2010-04-02,3262.38946051562,-18.8564101826601,215.840696383264,-381.373746716222,False,3096.8564101826623,3078.0000000000023
2010-05-02,3265.36691621269,100.304592115112,-129.299828775137,220.62832044734,False,3356.695407884893,3457.000000000005
2010-06-02,3268.34437190975,96.6754173773375,223.241957661645,-903.261746948734,False,2588.324582622661,2684.9999999999986
2010-07-02,3271.32182760682,86.832738155641,492.671119990646,-903.825685753106,False,2860.16726184436,2947.000000000001
2010-08-02,3275.9509812911,294.831957103596,-118.8488053515,-105.934133043194,False,3051.168042896406,3346.000000000002
2010-09-02,3280.58013497538,-257.118140776483,-413.481468536896,320.019474338007,False,3187.118140776491,2930.000000000008
2010-10-02,3285.20928865965,-213.736594985783,-204.589339567434,300.116645893562,False,3380.736594985778,3166.999999999995
2010-11-02,3289.83844234393,167.19422790609,-583.509131101549,1342.47646085153,False,4048.8057720939114,4216.000000000002
2010-12-02,3294.46759602821,-51.3664006442177,-48.1422889382249,490.041093554232,False,3736.3664006442173,3684.9999999999995
2011-01-02,3299.09674971249,224.070763811138,149.528284039143,670.30420243723,False,4118.929236188863,4343.000000000001
2011-02-02,3300.91026791431,-377.470993563762,-266.674900462565,316.23562611202,False,3350.470993563765,2973.000000000003
2011-03-02,3302.72378611613,172.591318543883,383.628555183073,-966.943659843088,False,2719.408681456115,2891.999999999998
2011-04-02,3304.53730431795,-150.25673817804,-88.3532100634257,-332.927356076486,False,2883.2567381780386,2732.9999999999986
2011-05-02,3306.35082251977,113.106208567554,300.559066139161,-332.016097226486,False,3274.893791432445,3387.999999999999
2011-06-02,3308.16434072159,-316.53880146138,298.787390725859,-750.41292998607,False,2856.538801461379,2539.999999999999
2011-07-02,3309.97785892341,-132.827617532079,-131.684149852381,-506.466091538955,False,2671.8276175320743,2538.9999999999955
2011-08-02,3309.56113654655,262.662746881579,-152.464792157004,-123.75909127113,False,3033.3372531184164,3295.9999999999955
2011-09-02,3309.14441416969,-30.9677468117961,72.7907286595675,-504.967396017466,False,2876.9677468117916,2845.9999999999955
2011-10-02,3308.72769179284,119.909289600217,215.840696383264,131.522322223683,False,3656.090710399787,3776.000000000004
2011-11-02,3308.31096941598,-267.277271746733,-129.299828775137,329.266131105894,False,3508.277271746737,3241.000000000004
2011-12-02,3307.89424703912,1.13869906077116,223.241957661645,-245.274903761533,False,3285.861300939232,3287.000000000003
2012-01-02,3307.47752466226,343.164803371531,492.671119990646,298.686551975564,False,4098.83519662847,4442.000000000001
2012-02-02,3307.39431824538,-197.523528965819,-118.8488053515,584.978016071936,False,3773.523528965816,3575.999999999997
2012-03-02,3307.3111118285,355.606903690528,-413.481468536896,131.563453017867,False,3025.3930963094713,3380.999999999999
2012-04-02,3307.22790541162,304.568980016797,-204.589339567434,293.792454139014,False,3396.4310199832003,3700.9999999999973
2012-05-02,3307.14469899475,-95.4196665564282,-583.509131101549,95.7840986632292,False,2819.41966655643,2724.000000000002
2012-06-02,3307.06149257787,94.1002354286497,-48.1422889382249,-725.019439068296,False,2533.899764571349,2627.9999999999986
2012-07-02,3306.97828616099,-218.899685514366,149.528284039143,258.393115314231,False,3714.899685514364,3495.999999999998
2012-08-02,3307.06843361009,349.210654914545,-266.674900462565,-391.604188062066,False,2648.789345085459,2998.000000000004
2012-09-02,3307.15858105918,-229.074935176285,383.628555183073,-397.712201065969,False,3293.0749351762843,3063.999999999999
2012-10-02,3307.24872850828,71.2291059034951,-88.3532100634257,565.875375651656,False,3784.77089409651,3856.000000000005
2012-11-02,3307.33887595737,-201.255849552188,300.559066139161,-224.642092544342,False,3383.255849552189,3182.000000000001
2012-12-02,3307.42902340647,232.251238216302,298.787390725859,792.532347651373,False,4398.748761783702,4631.000000000005
2013-01-02,3307.51917085556,64.5621190782167,-131.684149852381,342.602859918605,False,3518.4378809217837,3583.0000000000005
2013-02-02,3307.58247923713,-308.439896188009,-152.464792157004,311.322209107886,False,3466.439896188012,3158.0000000000027
2013-03-02,3307.64578761869,12.9372304379626,72.7907286595675,-381.373746716222,False,2999.0627695620356,3011.999999999998
2013-04-02,3307.70909600026,-106.178112830862,215.840696383264,220.62832044734,False,3744.178112830864,3638.000000000002
2013-05-02,3307.77240438182,308.789171342046,-129.299828775137,-903.261746948734,False,2275.2108286579487,2583.9999999999945
