,日期,省份,省份代码,城市,城市代码,平均气温
0,20010101,湖北省,420000,十堰市,420300,4.24732592458
1,20010102,湖北省,420000,十堰市,420300,5.20603388646
2,20010103,湖北省,420000,十堰市,420300,5.32330446165
3,20010104,湖北省,420000,十堰市,420300,3.94745657483
4,20010105,湖北省,420000,十堰市,420300,2.39579408335
5,20010106,湖北省,420000,十堰市,420300,2.47709844151
6,20010107,湖北省,420000,十堰市,420300,2.59411639464
7,20010108,湖北省,420000,十堰市,420300,1.11400079906
8,20010109,湖北省,420000,十堰市,420300,1.82742911846
9,20010110,湖北省,420000,十堰市,420300,2.01078769418
10,20010111,湖北省,420000,十堰市,420300,2.81186772761
11,20010112,湖北省,420000,十堰市,420300,2.29030860838
12,20010113,湖北省,420000,十堰市,420300,3.4776971604
13,20010114,湖北省,420000,十堰市,420300,1.01339706266
14,20010115,湖北省,420000,十堰市,420300,1.55449143203
15,20010116,湖北省,420000,十堰市,420300,1.43726764497
16,20010117,湖北省,420000,十堰市,420300,2.32999453779
17,20010118,湖北省,420000,十堰市,420300,5.16059064474
18,20010119,湖北省,420000,十堰市,420300,4.31146964871
19,20010120,湖北省,420000,十堰市,420300,3.74886184442
20,20010121,湖北省,420000,十堰市,420300,3.37971577293
21,20010122,湖北省,420000,十堰市,420300,2.26550341776
22,20010123,湖北省,420000,十堰市,420300,-0.60722889568
23,20010124,湖北省,420000,十堰市,420300,-0.0518146197647
24,20010125,湖北省,420000,十堰市,420300,-1.27594221008
25,20010126,湖北省,420000,十堰市,420300,0.307366795067
26,20010127,湖北省,420000,十堰市,420300,1.0533232553
27,20010128,湖北省,420000,十堰市,420300,2.10800872829
28,20010129,湖北省,420000,十堰市,420300,4.49425764944
29,20010130,湖北省,420000,十堰市,420300,5.95274458948
30,20010131,湖北省,420000,十堰市,420300,5.72449146724
31,20010201,湖北省,420000,十堰市,420300,3.99080358568
32,20010202,湖北省,420000,十堰市,420300,5.53569903921
33,20010203,湖北省,420000,十堰市,420300,5.59341730055
34,20010204,湖北省,420000,十堰市,420300,5.13430703273
35,20010205,湖北省,420000,十堰市,420300,3.0126113276
36,20010206,湖北省,420000,十堰市,420300,2.04267199447
37,20010207,湖北省,420000,十堰市,420300,3.41536019181
38,20010208,湖北省,420000,十堰市,420300,4.02076479255
39,20010209,湖北省,420000,十堰市,420300,5.501715707
40,20010210,湖北省,420000,十堰市,420300,7.67671131697
41,20010211,湖北省,420000,十堰市,420300,1.67559772992
42,20010212,湖北省,420000,十堰市,420300,0.798348075769
43,20010213,湖北省,420000,十堰市,420300,3.2726461477
44,20010214,湖北省,420000,十堰市,420300,5.2581650859
45,20010215,湖北省,420000,十堰市,420300,7.3807294486
46,20010216,湖北省,420000,十堰市,420300,8.05138750545
47,20010217,湖北省,420000,十堰市,420300,8.79548464447
48,20010218,湖北省,420000,十堰市,420300,10.48786895
49,20010219,湖北省,420000,十堰市,420300,10.310507962
50,20010220,湖北省,420000,十堰市,420300,8.15052015273
51,20010221,湖北省,420000,十堰市,420300,9.24153362337
52,20010222,湖北省,420000,十堰市,420300,9.23912900393
53,20010223,湖北省,420000,十堰市,420300,6.80405333785
54,20010224,湖北省,420000,十堰市,420300,5.64178441392
55,20010225,湖北省,420000,十堰市,420300,4.79976736913
56,20010226,湖北省,420000,十堰市,420300,3.4088830772
57,20010227,湖北省,420000,十堰市,420300,5.3835471419
58,20010228,湖北省,420000,十堰市,420300,7.74956782138
59,20010301,湖北省,420000,十堰市,420300,11.4245035609
60,20010302,湖北省,420000,十堰市,420300,10.4424033869
61,20010303,湖北省,420000,十堰市,420300,9.5310114798
62,20010304,湖北省,420000,十堰市,420300,11.7399269479
63,20010305,湖北省,420000,十堰市,420300,12.1107892052
64,20010306,湖北省,420000,十堰市,420300,10.4095464691
65,20010307,湖北省,420000,十堰市,420300,4.73908539287
66,20010308,湖北省,420000,十堰市,420300,7.10864024084
67,20010309,湖北省,420000,十堰市,420300,8.98046663941
68,20010310,湖北省,420000,十堰市,420300,11.5651340016
69,20010311,湖北省,420000,十堰市,420300,11.6545921232
70,20010312,湖北省,420000,十堰市,420300,13.9520641389
71,20010313,湖北省,420000,十堰市,420300,15.3425794039
72,20010314,湖北省,420000,十堰市,420300,15.6554413467
73,20010315,湖北省,420000,十堰市,420300,7.56885727898
74,20010316,湖北省,420000,十堰市,420300,5.76525932844
75,20010317,湖北省,420000,十堰市,420300,10.9129368516
76,20010318,湖北省,420000,十堰市,420300,12.1232416434
77,20010319,湖北省,420000,十堰市,420300,11.4449277471
78,20010320,湖北省,420000,十堰市,420300,14.1234217941
79,20010321,湖北省,420000,十堰市,420300,16.5573602895
80,20010322,湖北省,420000,十堰市,420300,13.6793733659
81,20010323,湖北省,420000,十堰市,420300,12.1188740808
82,20010324,湖北省,420000,十堰市,420300,12.4628754444
83,20010325,湖北省,420000,十堰市,420300,14.0484823946
84,20010326,湖北省,420000,十堰市,420300,14.2619139562
85,20010327,湖北省,420000,十堰市,420300,12.244100258
86,20010328,湖北省,420000,十堰市,420300,9.2320364655
87,20010329,湖北省,420000,十堰市,420300,12.6764828103
88,20010330,湖北省,420000,十堰市,420300,15.6148709313
89,20010331,湖北省,420000,十堰市,420300,12.6778439381
90,20010401,湖北省,420000,十堰市,420300,13.8706185544
91,20010402,湖北省,420000,十堰市,420300,17.4360696136
92,20010403,湖北省,420000,十堰市,420300,15.3341305529
93,20010404,湖北省,420000,十堰市,420300,15.0222129978
94,20010405,湖北省,420000,十堰市,420300,16.7009552346
95,20010406,湖北省,420000,十堰市,420300,14.5925591735
96,20010407,湖北省,420000,十堰市,420300,16.1545837434
97,20010408,湖北省,420000,十堰市,420300,18.9199323811
98,20010409,湖北省,420000,十堰市,420300,10.3179349118
99,20010410,湖北省,420000,十堰市,420300,5.00335332996
100,20010411,湖北省,420000,十堰市,420300,9.20605817388
101,20010412,湖北省,420000,十堰市,420300,12.9323820364
102,20010413,湖北省,420000,十堰市,420300,15.122244616
103,20010414,湖北省,420000,十堰市,420300,15.1512364716
104,20010415,湖北省,420000,十堰市,420300,17.3907554189
105,20010416,湖北省,420000,十堰市,420300,18.2087015871
106,20010417,湖北省,420000,十堰市,420300,19.4795697947
107,20010418,湖北省,420000,十堰市,420300,20.8919136172
108,20010419,湖北省,420000,十堰市,420300,18.631156171
109,20010420,湖北省,420000,十堰市,420300,9.87760244432
110,20010421,湖北省,420000,十堰市,420300,9.08949273532
111,20010422,湖北省,420000,十堰市,420300,12.1699843641
112,20010423,湖北省,420000,十堰市,420300,12.1001962287
113,20010424,湖北省,420000,十堰市,420300,12.4406395115
114,20010425,湖北省,420000,十堰市,420300,15.0118730733
115,20010426,湖北省,420000,十堰市,420300,16.7060623169
116,20010427,湖北省,420000,十堰市,420300,16.7205760831
117,20010428,湖北省,420000,十堰市,420300,15.5667558889
118,20010429,湖北省,420000,十堰市,420300,18.6532017755
119,20010430,湖北省,420000,十堰市,420300,15.3276985043
