,日期,省份,省份代码,城市,城市代码,平均气温
0,20010101,湖北省,420000,潜江市,429005,6.10245294571
1,20010102,湖北省,420000,潜江市,429005,6.87721138
2,20010103,湖北省,420000,潜江市,429005,8.61520214081
3,20010104,湖北省,420000,潜江市,429005,6.87011823654
4,20010105,湖北省,420000,潜江市,429005,5.15276679993
5,20010106,湖北省,420000,潜江市,429005,3.23788785934
6,20010107,湖北省,420000,潜江市,429005,3.86314196587
7,20010108,湖北省,420000,潜江市,429005,1.97586255074
8,20010109,湖北省,420000,潜江市,429005,3.48832278252
9,20010110,湖北省,420000,潜江市,429005,4.8304693222
10,20010111,湖北省,420000,潜江市,429005,6.37166576385
11,20010112,湖北省,420000,潜江市,429005,3.55171661377
12,20010113,湖北省,420000,潜江市,429005,4.28667831421
13,20010114,湖北省,420000,潜江市,429005,2.62573900223
14,20010115,湖北省,420000,潜江市,429005,3.3989151001
15,20010116,湖北省,420000,潜江市,429005,5.57647924423
16,20010117,湖北省,420000,潜江市,429005,5.75581827164
17,20010118,湖北省,420000,潜江市,429005,8.62311439514
18,20010119,湖北省,420000,潜江市,429005,5.51971502304
19,20010120,湖北省,420000,潜江市,429005,6.963991642
20,20010121,湖北省,420000,潜江市,429005,4.88430604935
21,20010122,湖北省,420000,潜江市,429005,3.226115942
22,20010123,湖北省,420000,潜江市,429005,0.986499357224
23,20010124,湖北省,420000,潜江市,429005,0.649157238007
24,20010125,湖北省,420000,潜江市,429005,-0.641787815094
25,20010126,湖北省,420000,潜江市,429005,0.557490295172
26,20010127,湖北省,420000,潜江市,429005,2.29808349609
27,20010128,湖北省,420000,潜江市,429005,4.42877140045
28,20010129,湖北省,420000,潜江市,429005,6.15898666382
29,20010130,湖北省,420000,潜江市,429005,8.15166072845
30,20010131,湖北省,420000,潜江市,429005,7.76469249725
31,20010201,湖北省,420000,潜江市,429005,6.06277856827
32,20010202,湖北省,420000,潜江市,429005,6.56171121597
33,20010203,湖北省,420000,潜江市,429005,6.22966814041
34,20010204,湖北省,420000,潜江市,429005,7.05400514603
35,20010205,湖北省,420000,潜江市,429005,4.92317914963
36,20010206,湖北省,420000,潜江市,429005,1.90368475914
37,20010207,湖北省,420000,潜江市,429005,3.02420105934
38,20010208,湖北省,420000,潜江市,429005,4.88325204849
39,20010209,湖北省,420000,潜江市,429005,7.10058774948
40,20010210,湖北省,420000,潜江市,429005,9.56902828217
41,20010211,湖北省,420000,潜江市,429005,3.51185941696
42,20010212,湖北省,420000,潜江市,429005,1.01558686495
43,20010213,湖北省,420000,潜江市,429005,4.00442419052
44,20010214,湖北省,420000,潜江市,429005,6.72728424072
45,20010215,湖北省,420000,潜江市,429005,9.61384410858
46,20010216,湖北省,420000,潜江市,429005,10.5078788757
47,20010217,湖北省,420000,潜江市,429005,9.813879776
48,20010218,湖北省,420000,潜江市,429005,12.6038154602
49,20010219,湖北省,420000,潜江市,429005,11.9573806763
50,20010220,湖北省,420000,潜江市,429005,9.99645748138
51,20010221,湖北省,420000,潜江市,429005,11.6333106995
52,20010222,湖北省,420000,潜江市,429005,11.7729797363
53,20010223,湖北省,420000,潜江市,429005,7.4531291008
54,20010224,湖北省,420000,潜江市,429005,5.47880744934
55,20010225,湖北省,420000,潜江市,429005,5.27900676727
56,20010226,湖北省,420000,潜江市,429005,4.83881797791
57,20010227,湖北省,420000,潜江市,429005,5.80964775085
58,20010228,湖北省,420000,潜江市,429005,9.71827201843
59,20010301,湖北省,420000,潜江市,429005,13.5264215469
60,20010302,湖北省,420000,潜江市,429005,12.0766456604
61,20010303,湖北省,420000,潜江市,429005,11.7751235962
62,20010304,湖北省,420000,潜江市,429005,13.7321176529
63,20010305,湖北省,420000,潜江市,429005,11.8989179611
64,20010306,湖北省,420000,潜江市,429005,11.0982433319
65,20010307,湖北省,420000,潜江市,429005,8.21483783722
66,20010308,湖北省,420000,潜江市,429005,8.19966201782
67,20010309,湖北省,420000,潜江市,429005,8.67788219452
68,20010310,湖北省,420000,潜江市,429005,11.621103096
69,20010311,湖北省,420000,潜江市,429005,13.1396585464
70,20010312,湖北省,420000,潜江市,429005,15.246373558
71,20010313,湖北省,420000,潜江市,429005,17.3962852478
72,20010314,湖北省,420000,潜江市,429005,18.6616210938
73,20010315,湖北省,420000,潜江市,429005,8.65336303711
74,20010316,湖北省,420000,潜江市,429005,6.33608837128
75,20010317,湖北省,420000,潜江市,429005,11.0013000488
76,20010318,湖北省,420000,潜江市,429005,12.0250593185
77,20010319,湖北省,420000,潜江市,429005,13.9775615692
78,20010320,湖北省,420000,潜江市,429005,16.4969249725
79,20010321,湖北省,420000,潜江市,429005,18.9246463776
80,20010322,湖北省,420000,潜江市,429005,15.3292737961
81,20010323,湖北省,420000,潜江市,429005,13.1177553177
82,20010324,湖北省,420000,潜江市,429005,13.5196496964
83,20010325,湖北省,420000,潜江市,429005,16.0175579071
84,20010326,湖北省,420000,潜江市,429005,17.0941738129
85,20010327,湖北省,420000,潜江市,429005,15.295498848
86,20010328,湖北省,420000,潜江市,429005,8.50631542206
87,20010329,湖北省,420000,潜江市,429005,13.2221761703
88,20010330,湖北省,420000,潜江市,429005,16.8940895081
89,20010331,湖北省,420000,潜江市,429005,14.7184103012
90,20010401,湖北省,420000,潜江市,429005,15.1479982376
91,20010402,湖北省,420000,潜江市,429005,16.050144577
92,20010403,湖北省,420000,潜江市,429005,15.9939718246
93,20010404,湖北省,420000,潜江市,429005,16.2056674957
94,20010405,湖北省,420000,潜江市,429005,18.8160396576
95,20010406,湖北省,420000,潜江市,429005,15.9619066238
96,20010407,湖北省,420000,潜江市,429005,17.6017356873
97,20010408,湖北省,420000,潜江市,429005,19.7561069489
98,20010409,湖北省,420000,潜江市,429005,18.058259964
99,20010410,湖北省,420000,潜江市,429005,7.46229352951
100,20010411,湖北省,420000,潜江市,429005,12.2952129364
101,20010412,湖北省,420000,潜江市,429005,15.804737854
102,20010413,湖北省,420000,潜江市,429005,18.6966014862
103,20010414,湖北省,420000,潜江市,429005,18.3631580353
104,20010415,湖北省,420000,潜江市,429005,17.7553905487
105,20010416,湖北省,420000,潜江市,429005,19.1271572113
106,20010417,湖北省,420000,潜江市,429005,20.3919628143
107,20010418,湖北省,420000,潜江市,429005,23.0562770844
108,20010419,湖北省,420000,潜江市,429005,22.1485881805
109,20010420,湖北省,420000,潜江市,429005,10.0365808487
110,20010421,湖北省,420000,潜江市,429005,11.6543764114
111,20010422,湖北省,420000,潜江市,429005,14.0017744064
112,20010423,湖北省,420000,潜江市,429005,13.7033218384
113,20010424,湖北省,420000,潜江市,429005,14.9058340073
114,20010425,湖北省,420000,潜江市,429005,16.9699977875
115,20010426,湖北省,420000,潜江市,429005,19.1328788757
116,20010427,湖北省,420000,潜江市,429005,17.4890022278
117,20010428,湖北省,420000,潜江市,429005,18.0247467041
118,20010429,湖北省,420000,潜江市,429005,18.8838787079
119,20010430,湖北省,420000,潜江市,429005,19.0794555664
120,20010501,湖北省,420000,潜江市,429005,20.5692741394
121,20010502,湖北省,420000,潜江市,429005,22.2837032318
122,20010503,湖北省,420000,潜江市,429005,24.6951587677
123,20010504,湖北省,420000,潜江市,429005,19.5180740356
124,20010505,湖北省,420000,潜江市,429005,20.2638462067
125,20010506,湖北省,420000,潜江市,429005,21.9886360168
126,20010507,湖北省,420000,潜江市,429005,21.0405719757
127,20010508,湖北省,420000,潜江市,429005,22.3999782562
128,20010509,湖北省,420000,潜江市,429005,20.0907264709
129,20010510,湖北省,420000,潜江市,429005,21.9362724304
130,20010511,湖北省,420000,潜江市,429005,23.9969768524
131,20010512,湖北省,420000,潜江市,429005,25.2983875275
132,20010513,湖北省,420000,潜江市,429005,26.8831363678
133,20010514,湖北省,420000,潜江市,429005,27.222151947
134,20010515,湖北省,420000,潜江市,429005,24.4155281067
135,20010516,湖北省,420000,潜江市,429005,24.7000255585
136,20010517,湖北省,420000,潜江市,429005,20.9437908173
137,20010518,湖北省,420000,潜江市,429005,24.0843986511
138,20010519,湖北省,420000,潜江市,429005,26.4311889648
139,20010520,湖北省,420000,潜江市,429005,27.1041007996
140,20010521,湖北省,420000,潜江市,429005,28.5542129517
141,20010522,湖北省,420000,潜江市,429005,28.453560257
142,20010523,湖北省,420000,潜江市,429005,29.2875221252
143,20010524,湖北省,420000,潜江市,429005,27.847359848
144,20010525,湖北省,420000,潜江市,429005,23.1527702332
145,20010526,湖北省,420000,潜江市,429005,19.8413345337
146,20010527,湖北省,420000,潜江市,429005,19.4072418213
147,20010528,湖北省,420000,潜江市,429005,20.1765586853
148,20010529,湖北省,420000,潜江市,429005,18.1018497467
149,20010530,湖北省,420000,潜江市,429005,22.9814888
150,20010531,湖北省,420000,潜江市,429005,24.9447925568
151,20010601,湖北省,420000,潜江市,429005,23.7019363403
152,20010602,湖北省,420000,潜江市,429005,20.7702869415
153,20010603,湖北省,420000,潜江市,429005,20.6917728424
154,20010604,湖北省,420000,潜江市,429005,23.3739227295
155,20010605,湖北省,420000,潜江市,429005,25.9218257904
156,20010606,湖北省,420000,潜江市,429005,27.0991580963
157,20010607,湖北省,420000,潜江市,429005,29.2064510345
158,20010608,湖北省,420000,潜江市,429005,26.6826461792
159,20010609,湖北省,420000,潜江市,429005,23.1660823822
160,20010610,湖北省,420000,潜江市,429005,24.150856781
161,20010611,湖北省,420000,潜江市,429005,26.2803970337
162,20010612,湖北省,420000,潜江市,429005,22.9131412506
163,20010613,湖北省,420000,潜江市,429005,25.3200107574
164,20010614,湖北省,420000,潜江市,429005,27.2100883484
165,20010615,湖北省,420000,潜江市,429005,28.625075531
166,20010616,湖北省,420000,潜江市,429005,27.3106807709
167,20010617,湖北省,420000,潜江市,429005,25.9655750275
168,20010618,湖北省,420000,潜江市,429005,25.0447757721
169,20010619,湖北省,420000,潜江市,429005,26.9902099609
170,20010620,湖北省,420000,潜江市,429005,27.5522422791
171,20010621,湖北省,420000,潜江市,429005,25.0878353119
172,20010622,湖北省,420000,潜江市,429005,23.3859687805
173,20010623,湖北省,420000,潜江市,429005,25.8364471436
174,20010624,湖北省,420000,潜江市,429005,27.6177024841
175,20010625,湖北省,420000,潜江市,429005,28.2586559296
176,20010626,湖北省,420000,潜江市,429005,28.7962173462
177,20010627,湖北省,420000,潜江市,429005,30.1396793365
178,20010628,湖北省,420000,潜江市,429005,30.3830928802
179,20010629,湖北省,420000,潜江市,429005,29.3905570984
180,20010630,湖北省,420000,潜江市,429005,29.5388782501
181,20010701,湖北省,420000,潜江市,429005,31.9865840912
182,20010702,湖北省,420000,潜江市,429005,31.7237480164
183,20010703,湖北省,420000,潜江市,429005,29.8429790497
184,20010704,湖北省,420000,潜江市,429005,29.64858284
185,20010705,湖北省,420000,潜江市,429005,32.0646671295
186,20010706,湖北省,420000,潜江市,429005,30.4272098541
187,20010707,湖北省,420000,潜江市,429005,27.987821579
188,20010708,湖北省,420000,潜江市,429005,30.8618450165
189,20010709,湖北省,420000,潜江市,429005,32.4092002869
190,20010710,湖北省,420000,潜江市,429005,32.5095367432
191,20010711,湖北省,420000,潜江市,429005,29.957730484
192,20010712,湖北省,420000,潜江市,429005,27.9555000305
193,20010713,湖北省,420000,潜江市,429005,28.9784187317
194,20010714,湖北省,420000,潜江市,429005,27.1055870056
195,20010715,湖北省,420000,潜江市,429005,28.4188655853
196,20010716,湖北省,420000,潜江市,429005,29.9392700195
197,20010717,湖北省,420000,潜江市,429005,30.0280021667
198,20010718,湖北省,420000,潜江市,429005,30.1724590302
199,20010719,湖北省,420000,潜江市,429005,30.4453235626
200,20010720,湖北省,420000,潜江市,429005,30.9031291962
201,20010721,湖北省,420000,潜江市,429005,31.091759491
202,20010722,湖北省,420000,潜江市,429005,30.9388965607
203,20010723,湖北省,420000,潜江市,429005,31.4717334747
204,20010724,湖北省,420000,潜江市,429005,32.1787254333
205,20010725,湖北省,420000,潜江市,429005,31.0499809265
206,20010726,湖北省,420000,潜江市,429005,31.2817749023
207,20010727,湖北省,420000,潜江市,429005,31.6619499207
208,20010728,湖北省,420000,潜江市,429005,30.8851421356
209,20010729,湖北省,420000,潜江市,429005,31.0944675446
210,20010730,湖北省,420000,潜江市,429005,27.6417053223
211,20010731,湖北省,420000,潜江市,429005,25.6833320618
212,20010801,湖北省,420000,潜江市,429005,28.3814849854
213,20010802,湖北省,420000,潜江市,429005,28.9801834106
214,20010803,湖北省,420000,潜江市,429005,28.6633922577
215,20010804,湖北省,420000,潜江市,429005,30.424848175
216,20010805,湖北省,420000,潜江市,429005,31.5950538635
217,20010806,湖北省,420000,潜江市,429005,32.4377212524
218,20010807,湖北省,420000,潜江市,429005,31.2597602844
219,20010808,湖北省,420000,潜江市,429005,26.8760105133
220,20010809,湖北省,420000,潜江市,429005,25.9320415497
221,20010810,湖北省,420000,潜江市,429005,22.77762146
222,20010811,湖北省,420000,潜江市,429005,24.2217075348
223,20010812,湖北省,420000,潜江市,429005,25.4376377106
224,20010813,湖北省,420000,潜江市,429005,27.0900348663
225,20010814,湖北省,420000,潜江市,429005,26.9566390991
226,20010815,湖北省,420000,潜江市,429005,27.8871681213
227,20010816,湖北省,420000,潜江市,429005,28.5157470703
228,20010817,湖北省,420000,潜江市,429005,29.3613307953
229,20010818,湖北省,420000,潜江市,429005,28.8334953308
230,20010819,湖北省,420000,潜江市,429005,29.7513629913
231,20010820,湖北省,420000,潜江市,429005,27.3206928253
232,20010821,湖北省,420000,潜江市,429005,26.1048213959
233,20010822,湖北省,420000,潜江市,429005,28.4666744232
234,20010823,湖北省,420000,潜江市,429005,26.5903530121
235,20010824,湖北省,420000,潜江市,429005,27.113079834
236,20010825,湖北省,420000,潜江市,429005,28.3954360962
237,20010826,湖北省,420000,潜江市,429005,27.884091568
238,20010827,湖北省,420000,潜江市,429005,27.1640415192
239,20010828,湖北省,420000,潜江市,429005,26.4795665741
