date,observation,trend,seasonal11,seasonal33,remainder,is_projected
2010-10-04,8,2.85119454759284,1.20166286841985,0.140646321873945,3.80649626211335,False
2010-11-04,9,2.84643122703528,2.15512444834008,-0.0615423618777744,4.05998668650241,False
2010-12-04,5,2.84166790647772,2.25865110600146,-2.41379569707765,2.31347668459846,False
2011-01-04,1,2.83690458592015,-1.91541849506771,0.261547034614307,-0.183033125466747,False
2011-02-04,1,2.83214126536259,-0.67604477996527,-0.487358124242926,-0.668738361154392,False
2011-03-04,0,2.82737794480502,-3.41866422161202,2.99572993759406,-2.40444366078707,False
2011-04-04,1,2.82261462424746,-2.98508543818234,1.55261958252025,-0.390148768585374,False
2011-05-04,2,2.81543250787313,-0.763477740852181,1.07465048437302,-1.12660525139396,False
2011-06-04,1,2.8082503914988,2.045399326309,-1.24058791965499,-2.6130617981528,False
2011-07-04,0,2.80106827512447,1.1614094605941,-1.3540279355792,-2.60844980013936,False
2011-08-04,1,2.79388615875013,0.936443518806223,-1.80615888129612,-0.924170796260242,False
2011-09-04,2,2.7867040423758,1.20166286841985,-0.748475137355997,-1.23989177343966,False
2011-10-04,3,2.77952192600147,2.15512444834008,-2.3790335858265,0.444387211484954,False
2011-11-04,7,2.76686351738035,2.25865110600146,-2.50321575955903,4.47770113617721,False
2011-12-04,5,2.75420510875924,-1.91541849506771,0.650198344385523,3.51101504192295,False
2012-01-04,3,2.74154670013812,-0.67604477996527,-0.609830867839473,1.54432894766662,False
2012-02-04,9,2.72888829151701,-3.41866422161202,4.13235016011797,5.55742576997705,False
2012-03-04,5,2.71622988289589,-2.98508543818234,5.03166636579424,0.237189189492209,False
2012-04-04,2,2.70357147427477,-0.763477740852181,2.47628696564134,-2.41638069906393,False
2012-05-04,1,2.69153439929148,2.045399326309,-1.32224631793025,-2.41468740767022,False
2012-06-04,0,2.67949732430818,1.1614094605941,-0.42791261178621,-3.41299417311607,False
2012-07-04,0,2.66746024932489,0.936443518806223,-2.85926963517507,-0.744634132956036,False
2012-08-04,0,2.65542317434159,1.20166286841985,-3.44578104960325,-0.411304993158193,False
2012-09-04,0,2.6433860993583,2.15512444834008,-4.38720134837522,-0.41130919932316,False
2012-10-04,0,2.631349024375,2.25865110600146,-4.47868674383485,-0.411313386541612,False
2012-11-04,2,2.63647105024248,-1.91541849506771,0.0371210204297512,1.24182642439548,False
2012-12-04,3,2.64159307610995,-0.67604477996527,-0.86051453147726,1.89496623533258,False
2013-01-04,5,2.64671510197743,-3.41866422161202,2.8905097463387,2.88143937329589,False
2013-02-04,4,2.65183712784491,-2.98508543818234,4.44538271819219,-0.112134407854753,False
2013-03-04,2,2.65695915371238,-0.763477740852181,3.54556000843754,-3.43904142129775,False
2013-04-04,1,2.66208117957986,2.045399326309,2.72513462078057,-6.43261512666943,False
2013-05-04,4,2.64776334577431,1.1614094605941,0.60346457769562,-0.412637384064022,False
2013-06-04,1,2.63344551196875,0.936443518806223,-1.17722938932186,-1.39265964145311,False
2013-07-04,1,2.61912767816319,1.20166286841985,0.140646321873945,-2.96143686845699,False
2013-08-04,0,2.60480984435764,2.15512444834008,-0.0615423618777744,-4.69839193081994,False
2013-09-04,2,2.59049201055208,2.25865110600146,-2.41379569707765,-0.435347419475901,False
2013-10-04,3,2.57617417674653,-1.91541849506771,0.261547034614307,2.07769728370688,False
2013-11-04,5,2.60517117228751,-0.67604477996527,-0.487358124242926,3.55823173192069,False
2013-12-04,8,2.63416816782849,-3.41866422161202,2.99572993759406,5.78876611618947,False
2014-01-04,4,2.66316516336948,-2.98508543818234,1.55261958252025,2.76930069229261,False
