date,observation,trend,seasonal,remainder,is_projected
2008-01-01,0,0.423468770576403,-0.178050412454103,-0.245418358122301,False
2008-02-01,0,0.421243646523518,-0.305545488507155,-0.115698158016363,False
2008-03-01,0,0.419018522470632,0.566958736549566,-0.985977259020198,False
2008-04-01,3,0.409092465651994,1.69988716670527,0.891020367642735,False
2008-05-01,1,0.399166408833356,0.207817099475119,0.393016491691525,False
2008-06-01,1,0.384496392346787,0.333684570953037,0.281819036700176,False
2008-07-01,0,0.369826375860218,-0.290446909234714,-0.0793794666255045,False
2008-08-01,0,0.350019530835938,-0.422299440577922,0.0722799097419841,False
2008-09-01,0,0.330212685811658,-0.304152041809924,-0.0260606440017336,False
2008-10-01,0,0.259336215359006,-0.433664795591376,0.174328580232371,False
2008-11-01,0,0.188459744906353,-0.438177374650345,0.249717629743992,False
2008-12-01,0,0.10276415432758,-0.43601185544075,0.33324770111317,False
2009-01-01,0,0.0170685637488074,-0.178050412454103,0.160981848705295,False
2009-02-01,0,-0.0152211133006949,-0.305545488507155,0.32076660180785,False
2009-03-01,0,-0.0475107903501972,0.566958736549566,-0.519447946199369,False
2009-04-01,0,-0.0498114352436847,1.69988716670527,-1.65007573146159,False
2009-05-01,0,-0.0521120801371722,0.207817099475119,-0.155705019337946,False
2009-06-01,0,-0.0310484326730622,0.333684570953037,-0.302636138279974,False
2009-07-01,0,-0.0099847852089522,-0.290446909234714,0.300431694443666,False
2009-08-01,0,0.0206593186252117,-0.422299440577922,0.401640121952711,False
2009-09-01,0,0.0513034224593756,-0.304152041809924,0.252848619350549,False
2009-10-01,0,0.0544660918867143,-0.433664795591376,0.379198703704662,False
2009-11-01,0,0.0576287613140529,-0.438177374650345,0.380548613336292,False
2009-12-01,0,0.0289555716654218,-0.43601185544075,0.407056283775328,False
2010-01-01,0,0.0002823820167907,-0.178050412454103,0.177768030437312,False
2010-02-01,0,-0.0236142204298666,-0.305545488507155,0.329159708937022,False
2010-03-01,0,-0.047510822876524,0.566958736549566,-0.519447913673042,False
2010-04-01,0,-0.0498114663247197,1.69988716670527,-1.65007570038055,False
2010-05-01,0,-0.0521121097729153,0.207817099475119,-0.155704989702203,False
2010-06-01,0,-0.0310484472382914,0.333684570953037,-0.302636123714745,False
2010-07-01,0,-0.0099847847036675,-0.290446909234714,0.300431693938381,False
2010-08-01,0,0.0206593348635464,-0.422299440577922,0.401640105714376,False
2010-09-01,0,0.0513034544307603,-0.304152041809924,0.252848587379164,False
2010-10-01,0,0.0544661231461406,-0.433664795591376,0.379198672445236,False
2010-11-01,0,0.0576287918615209,-0.438177374650345,0.380548582788824,False
2010-12-01,0,0.0302218213158876,-0.43601185544075,0.405790034124863,False
2011-01-01,0,0.0028148507702542,-0.178050412454103,0.175235561683848,False
2011-02-01,0,-0.0056183166722596,-0.305545488507155,0.311163805179415,False
2011-03-01,0,-0.0140514841147735,0.566958736549566,-0.552907252434793,False
2011-04-01,0,0.0033600531247804,1.69988716670527,-1.70324721983005,False
2011-05-01,0,0.0207715903643344,0.207817099475119,-0.228588689839453,False
2011-06-01,0,0.0518386683685675,0.333684570953037,-0.385523239321604,False
2011-07-01,0,0.0829057463728006,-0.290446909234714,0.207541162861913,False
2011-08-01,0,0.115113127545362,-0.422299440577922,0.30718631303256,False
2011-09-01,1,0.147320508717923,-0.304152041809924,1.156831533092,False
2011-10-01,0,0.148919930749704,-0.433664795591376,0.284744864841673,False
2011-11-01,0,0.150519352781484,-0.438177374650345,0.287658021868861,False
2011-12-01,0,0.111842727471523,-0.43601185544075,0.324169127969228,False
2012-01-01,0,0.0731661021615611,-0.178050412454103,0.104884310292542,False
2012-02-01,0,0.0295572940104323,-0.305545488507155,0.275988194496723,False
