date,trend,remainder,seasonal19,seasonal19.1,is_projected,projection,observation
2010-12-01,25.1291844085542,20.9905896119291,-5.11977404867808,-5.11977404867808,False,14.88963631119804,35.88022592312714
2011-01-01,25.0362769121995,9.94698541634039,-4.98326235673459,-4.98326235673459,False,15.06975219873032,25.01673761507071
2011-02-01,24.9433694158447,23.5515441141921,10.5050864417685,10.5050864417685,False,45.953542299381695,69.50508641357379
2011-03-01,24.8504619194899,4.41921993176549,4.73031812054996,4.73031812054996,False,34.31109816058982,38.73031809235531
2011-04-01,24.7245757780723,0.650856554601496,4.62456763913162,4.62456763913162,False,33.97371105633554,34.624567610937035
2011-05-01,24.5986896366546,-6.36498695266584,-5.23370271218347,-5.23370271218347,False,14.131284212287662,7.7662972596218225
2011-06-01,24.472803495237,-2.99313847726645,-10.4796650461652,-10.4796650461652,False,3.513473402906598,0.5203349256401482
2011-07-01,24.1808403514963,-10.6287078297427,-12.5521325499482,-12.5521325499482,False,0.0,-10.6287078297427
2011-08-01,23.8888772077555,-14.6887400212502,-8.20013721469994,-8.20013721469994,False,7.48860277835562,-7.200137242894581
2011-09-01,23.5969140640147,-22.0109687493027,2.41405465709332,2.41405465709332,False,28.42502337820134,6.41405462889864
2011-10-01,22.8926692059323,-25.9068990500292,4.0142298159022,4.0142298159022,False,30.921128837736703,5.014229787707503
2011-11-01,22.1884243478499,-1.98282111467935,1.79439673863477,1.79439673863477,False,25.77721782511944,23.79439671044009
2011-12-01,21.4841794897675,25.6839913536368,8.83182912840102,8.83182912840102,False,39.147837746569536,64.83182910020633
2012-01-01,20.8359512532221,26.7761936961473,-3.61214497756402,-3.61214497756402,False,13.61166129809406,40.38785499424136
2012-02-01,20.1877230166766,33.8123752529306,7.99990170219813,7.99990170219813,False,36.18752642107286,69.99990167400347
2012-03-01,19.5394947801312,15.8924074954087,3.56809769626539,3.56809769626539,False,26.67569017266198,42.56809766807068
2012-04-01,19.3933932988156,3.84957568761603,3.75703098537376,3.75703098537376,False,26.90745526956312,30.75703095717915
2012-05-01,19.2472918175,-1.26785886180982,-1.97943298388481,-1.97943298388481,False,15.288425849730379,14.020566987920558
2012-06-01,19.1011903361844,-12.0219298646173,-0.0792604997617095,-0.0792604997617095,False,18.94266933666098,6.92073947204368
2012-07-01,18.2811058413452,-12.1613318208619,-5.11977404867808,-5.11977404867808,False,8.041557743989042,-4.119774076872858
2012-08-01,17.4610213465061,-8.47775901796618,-4.98326235673459,-4.98326235673459,False,7.4944966330369205,-0.9832623849292599
2012-09-01,16.6409368516669,-21.1460233216301,10.5050864417685,10.5050864417685,False,37.6511097352039,16.505086413573803
2012-10-01,14.9280204051846,-4.65833855392917,4.73031812054996,4.73031812054996,False,24.38865664628452,19.73031809235535
2012-11-01,13.2151039587022,-0.839671626028467,4.62456763913162,4.62456763913162,False,22.46423923696544,21.624567610936975
2012-12-01,11.5021875122199,-3.26848482823108,-5.23370271218347,-5.23370271218347,False,1.0347820878529603,-2.2337027403781198
2013-01-01,10.3288033932419,7.15086162472861,-10.4796650461652,-10.4796650461652,False,0.0,7.15086162472861
2013-02-01,9.15541927426402,18.3967132474895,-12.5521325499482,-12.5521325499482,False,0.0,18.3967132474895
2013-03-01,7.9820351552861,25.2181020312192,-8.20013721469994,-8.20013721469994,False,0.0,25.2181020312192
2013-04-01,7.76042566044943,7.82551965426258,2.41405465709332,2.41405465709332,False,12.588534974636069,20.414054628898647
2013-05-01,7.53881616561276,-11.5530460097096,4.0142298159022,4.0142298159022,False,15.56727579741716,4.01422978770756
2013-06-01,7.31720667077609,-9.1116034376055,1.79439673863477,1.79439673863477,False,10.90600014804563,1.7943967104401288
2013-07-01,7.0761606245659,-15.9079897811616,8.83182912840102,8.83182912840102,False,24.739818881367942,8.831829100206342
2013-08-01,6.8351145783557,-3.22296962898632,-3.61214497756402,-3.61214497756402,False,0.0,-3.22296962898632
2013-09-01,6.5940685321455,-14.5939702625383,7.99990170219813,7.99990170219813,False,22.59387193654176,7.9999016740034605
2013-10-01,6.53373788884513,-7.10183561330518,3.56809769626539,3.56809769626539,False,13.669933281375911,6.568097668070731
2013-11-01,6.47340724554475,-10.2304382591131,3.75703098537376,3.75703098537376,False,13.987469216292268,3.7570309571791682
2013-12-01,6.41307660224437,-0.433643646554223,-1.97943298388481,-1.97943298388481,False,2.4542106344747503,2.0205669879205272
2014-01-01,7.80454800176603,1.27471246980103,-0.0792604997617095,-0.0792604997617095,False,7.646027002242611,8.92073947204364
2014-02-01,9.1960194012877,5.92375461919563,-5.11977404867808,-5.11977404867808,False,0.0,5.92375461919563
