date,trend,remainder,seasonal12,seasonal20,is_projected,projection,observation
2007-07-01,3152.52422390207,-540.105986155783,-570.134498210873,370.716260464588,False,2953.105986155785,2413.0000000000023
2007-08-01,3152.84008753059,-273.770412928263,-178.977477881815,-233.092196720511,False,2740.7704129282642,2467.0000000000014
2007-09-01,3153.15595115911,-317.56515785309,-390.078129759031,-26.5126635469903,False,2736.5651578530887,2418.9999999999986
2007-10-01,3153.47181478763,52.2176907865564,172.533487262103,227.777007163705,False,3553.782309213438,3605.9999999999945
2007-11-01,3153.78767841616,52.0376626056623,281.496498148657,-323.321839170473,False,3111.962337394344,3164.0000000000064
2007-12-01,3154.91990377005,224.469622503414,612.155600728376,369.454872998157,False,4136.530377496583,4360.999999999997
2008-01-01,3156.05212912394,66.2054372575908,675.644499870518,27.0979337479488,False,3858.794562742407,3924.9999999999977
2008-02-01,3157.18435447784,345.819509272504,108.111689748383,-197.115553498724,False,3068.1804907274986,3414.0000000000027
2008-03-01,3158.31657983173,740.079242975174,210.45216031554,203.152016877553,False,3571.920757024823,4311.999999999997
2008-04-01,3163.57808739219,-789.258117951727,-259.667476621673,-107.652492818793,False,2796.2581179517238,2006.9999999999968
2008-05-01,3168.83959495265,499.23081581545,-216.653553365719,-98.4168574023856,False,2853.7691841845453,3352.9999999999955
2008-06-01,3174.10110251312,332.514091156062,-444.883191382202,27.2679977130219,False,2756.48590884394,3089.000000000002
2008-07-01,3179.36261007358,5.31785273242394,-570.134498210873,55.4540354048702,False,2664.6821472675774,2670.0000000000014
2008-08-01,3181.66318858544,-0.454296082141809,-178.977477881815,-292.231414621479,False,2710.454296082146,2710.000000000004
2008-09-01,3183.96376709729,-192.733529974813,-390.078129759031,321.847892636551,False,3115.73352997481,2922.9999999999973
2008-10-01,3186.26434560915,-248.909378521572,172.533487262103,-130.888454349683,False,3227.90937852157,2978.999999999998
2008-11-01,3188.56492412101,-256.702313768568,281.496498148657,-93.359108501098,False,3376.7023137685687,3120.000000000001
2008-12-01,3186.76431755686,-120.519864457969,612.155600728376,379.599946172738,False,4178.519864457974,4058.000000000005
2009-01-01,3184.9637109927,-139.265372655585,675.644499870518,-236.34283820763,False,3624.2653726555877,3485.0000000000027
2009-02-01,3183.16310442854,28.159874387517,108.111689748383,-243.434668564444,False,3047.840125612479,3075.999999999996
2009-03-01,3181.36249786439,-153.530918644519,210.45216031554,370.716260464588,False,3762.5309186445184,3608.9999999999995
2009-04-01,3191.76064734342,112.999025998759,-259.667476621673,-233.092196720511,False,2699.0009740012356,2811.9999999999945
2009-05-01,3202.15879682246,-311.99257990975,-216.653553365719,-26.5126635469903,False,2958.9925799097505,2647.0000000000005
2009-06-01,3212.5569463015,389.549237917,-444.883191382202,227.777007163705,False,2995.4507620830027,3385.0000000000027
2009-07-01,3222.95509578053,243.501241600812,-570.134498210873,-323.321839170473,False,2329.498758399184,2572.9999999999964
2009-08-01,3241.06606201386,22.4565428698006,-178.977477881815,369.454872998157,False,3431.543457130202,3454.0000000000027
2009-09-01,3259.17702824719,-9.19683223610264,-390.078129759031,27.0979337479488,False,2896.1968322361076,2887.000000000005
2009-10-01,3277.28799448051,-264.70592824389,172.533487262103,-197.115553498724,False,3252.705928243889,2987.999999999999
2009-11-01,3295.39896071384,260.952524259951,281.496498148657,203.152016877553,False,3780.0474757400502,4041.0000000000014
2009-12-01,3305.00679894148,-287.509906851066,612.155600728376,-107.652492818793,False,3809.509906851063,3521.9999999999973
2010-01-01,3314.61463716913,-215.842279637261,675.644499870518,-98.4168574023856,False,3891.8422796372624,3676.0000000000014
2010-02-01,3324.22247539678,-83.6021628581821,108.111689748383,27.2679977130219,False,3459.602162858185,3376.0000000000027
2010-03-01,3333.83031362442,346.263490655167,210.45216031554,55.4540354048702,False,3599.73650934483,3945.9999999999973
2010-04-01,3329.2564367614,300.642454481756,-259.667476621673,-292.231414621479,False,2777.357545518248,3078.000000000004
2010-05-01,3324.68255989837,27.1231008307941,-216.653553365719,321.847892636551,False,3429.8768991692023,3456.9999999999964
2010-06-01,3320.10868303535,-59.3370373034636,-444.883191382202,-130.888454349683,False,2744.337037303465,2685.0000000000014
2010-07-01,3315.53480617232,294.958800539648,-570.134498210873,-93.359108501098,False,2652.0411994603487,2946.999999999997
2010-08-01,3309.51593084227,-164.138399133194,-178.977477881815,379.599946172738,False,3510.1383991331927,3345.9999999999986
2010-09-01,3303.49705551221,252.923912454451,-390.078129759031,-236.34283820763,False,2677.076087545549,2930.0
2010-10-01,3297.47818018216,-59.5769988798156,172.533487262103,-243.434668564444,False,3226.5769988798193,3167.0000000000036
2010-11-01,3291.4593048521,272.327936534657,281.496498148657,370.716260464588,False,3943.672063465345,4216.000000000002
2010-12-01,3284.2059357041,21.7306602880362,612.155600728376,-233.092196720511,False,3663.2693397119647,3685.000000000001
2011-01-01,3276.9525665561,416.915597120371,675.644499870518,-26.5126635469903,False,3926.0844028796278,4342.999999999999
2011-02-01,3269.6991974081,-632.587894320194,108.111689748383,227.777007163705,False,3605.5878943201883,2972.9999999999945
2011-03-01,3262.44582826011,-257.576149405174,210.45216031554,-323.321839170473,False,3149.5761494051767,2892.0000000000027
2011-04-01,3259.6894967657,-636.476893142183,-259.667476621673,369.454872998157,False,3369.476893142184,2733.000000000001
2011-05-01,3256.93316527129,320.622454346481,-216.653553365719,27.0979337479488,False,3067.3775456535195,3388.0000000000005
2011-06-01,3254.17683377688,-72.1780888959534,-444.883191382202,-197.115553498724,False,2612.178088895954,2540.0000000000005
2011-07-01,3251.42050228247,-345.438020949151,-570.134498210873,203.152016877553,False,2884.43802094915,2538.999999999999
2011-08-01,3259.87677706856,322.753193632043,-178.977477881815,-107.652492818793,False,2973.246806367952,3295.999999999995
2011-09-01,3268.33305185466,66.161935306759,-390.078129759031,-98.4168574023856,False,2779.8380646932433,2846.0000000000023
2011-10-01,3276.78932664075,299.409188384122,172.533487262103,27.2679977130219,False,3476.590811615875,3775.999999999997
2011-11-01,3285.24560142685,-381.196134980375,281.496498148657,55.4540354048702,False,3622.1961349803773,3241.0000000000023
2011-12-01,3297.47323053081,-330.397416637704,612.155600728376,-292.231414621479,False,3617.397416637707,3287.000000000003
2012-01-01,3309.70085963477,134.806747858165,675.644499870518,321.847892636551,False,4307.193252141839,4442.000000000005
2012-02-01,3321.92848873873,276.848275862571,108.111689748383,-130.888454349683,False,3299.15172413743,3576.000000000001
2012-03-01,3334.15611784269,-70.2491696571319,210.45216031554,-93.359108501098,False,3451.249169657132,3381.0
2012-04-01,3326.88289485547,254.184635593468,-259.667476621673,379.599946172738,False,3446.815364406535,3701.000000000003
2012-05-01,3319.60967186825,-142.6132802949,-216.653553365719,-236.34283820763,False,2866.6132802949014,2724.0000000000014
2012-06-01,3312.33644888103,3.98141106561798,-444.883191382202,-243.434668564444,False,2624.018588934384,2628.000000000002
2012-07-01,3305.06322589381,390.355011852479,-570.134498210873,370.716260464588,False,3105.644988147525,3496.000000000004
2012-08-01,3301.30032474255,108.769349859772,-178.977477881815,-233.092196720511,False,2889.230650140224,2997.999999999996
2012-09-01,3297.5374235913,183.053369714718,-390.078129759031,-26.5126635469903,False,2880.946630285279,3063.999999999997
