date,trend,remainder,seasonal15,seasonal30,is_projected,projection,observation
2010-10-04,2.61796690638512,5.17913681986766,0.120321540727023,0.082574733020194,False,2.8208631801323367,7.9999999999999964
2010-11-04,2.61623139782538,3.6816340331402,0.109367497256334,2.59276707177807,False,5.318365966859784,8.999999999999984
2010-12-04,2.61449588926564,1.18413141693143,-2.776560506561,3.97793320036393,False,3.81586858306857,5.0
2011-01-04,2.6127603807059,-2.56337130584539,-6.00323577143785,6.95384669657733,False,3.5633713058453798,0.9999999999999898
2011-02-04,2.61102487214616,-0.81087373021452,-8.0445079035462,7.24435676161456,False,1.810873730214519,0.999999999999999
2011-03-04,2.60928936358642,-2.05837615458424,-8.08577563377047,7.53486242476829,False,2.0583761545842396,-4.440892098500626e-16
2011-04-04,2.60474623796008,-2.2935116768526,-6.94882814731689,7.63759358620942,False,3.2935116768526105,1.0000000000000107
2011-05-04,2.60020311233373,-0.528647454921873,-3.4131938731526,3.34163821574074,False,2.52864745492187,1.999999999999997
2011-06-04,2.59565998670739,-2.76378314773181,2.55099946036045,-1.38287629933604,False,3.7637831477318002,0.9999999999999902
2011-07-04,2.59111686108105,-2.74891864870842,5.37227240995767,-5.2144706223303,False,2.7489186487084205,4.440892098500626e-16
2011-08-04,2.5865737354547,-3.73405427757404,7.75132582118597,-5.60384527906664,False,4.73405427757403,0.9999999999999898
2011-09-04,2.57663846348611,-1.97126281098991,7.61563814102747,-6.22101379352367,False,3.97126281098991,2.0
2011-10-04,2.56670319151752,1.79152908189089,6.47986036142479,-7.83809263483321,False,1.2084709181091005,2.9999999999999902
2011-11-04,2.55676791954893,5.05432088950521,4.20309594308255,-4.81418475213669,False,1.9456791104947904,7.0
2011-12-04,2.54683264758034,3.5671125479157,1.06921977807672,-2.18316497357276,False,1.4328874520843,5.0
2012-01-04,2.53689737561175,0.829904057121526,0.120321540727023,-0.487122973460295,False,2.170095942878478,3.000000000000004
2012-02-04,2.53032876994314,5.33964817275905,0.109367497256334,1.02065556004148,False,3.660351827240954,9.000000000000004
2012-03-04,2.52376016427453,1.59939192605792,-2.776560506561,3.65340841622856,False,3.40060807394209,5.00000000000001
2012-04-04,2.51719155860592,-0.404828444100742,-6.00323577143785,5.89087265693267,False,2.4048284441007404,1.9999999999999984
2012-05-04,2.51062295293731,0.272769321756729,-8.0445079035462,6.26111562885216,False,0.7272306782432691,0.9999999999999982
2012-06-04,2.5040543472687,-1.04963293133232,-8.08577563377047,6.63135421783409,False,1.0496329313323196,-4.440892098500626e-16
2012-07-04,2.53861033683623,-1.39701065831758,-6.94882814731689,5.80722846879825,False,1.39701065831759,9.992007221626409e-15
2012-08-04,2.57316632640375,-1.41105505828501,-3.4131938731526,2.25108260503386,False,1.4110550582850099,-2.220446049250313e-16
2012-09-04,2.60772231597128,-4.42509947719896,2.55099946036045,-0.733622299132769,False,4.425099477198962,1.7763568394002505e-15
2012-10-04,2.64227830553881,-3.10581045541597,5.37227240995767,-4.90874026008051,False,3.1058104554159702,4.440892098500626e-16
2012-11-04,2.67683429510633,-0.786521509413641,7.75132582118597,-7.64163860687867,False,2.78652150941363,1.999999999999989
2012-12-04,2.67439293752639,0.874931758390682,7.61563814102747,-8.16496283694455,False,2.12506824160931,2.999999999999992
2013-01-04,2.67195157994645,3.2030517181237,6.47986036142479,-7.35486365949494,False,1.7969482818762996,5.0
2013-02-04,2.66951022236651,2.5311716589102,4.20309594308255,-5.40377782435925,False,1.46882834108981,4.00000000000001
2013-03-04,2.66706886478657,1.19262492672169,1.06921977807672,-2.92891356958498,False,0.8073750732783098,1.9999999999999998
2013-04-04,2.66462750720662,-1.86752378095384,0.120321540727023,0.082574733020194,False,2.867523780953837,0.9999999999999969
2013-05-04,2.65112574287848,-1.35326031191288,0.109367497256334,2.59276707177807,False,5.353260311912884,4.0000000000000036
2013-06-04,2.63762397855033,-2.83899667235326,-2.776560506561,3.97793320036393,False,3.83899667235326,1.0
2013-07-04,2.62412221422218,-2.57473313936166,-6.00323577143785,6.95384669657733,False,3.5747331393616597,0.9999999999999996
2013-08-04,2.61062044989403,-1.8104693079624,-8.0445079035462,7.24435676161456,False,1.8104693079623888,-1.1102230246251565e-14
2013-09-04,2.59711868556588,-0.0462054765637019,-8.08577563377047,7.53486242476829,False,2.0462054765636997,1.9999999999999978
2013-10-04,2.6197781072665,-0.308543546159024,-6.94882814731689,7.63759358620942,False,3.3085435461590302,3.000000000000006
2013-11-04,2.64243752896711,2.42911812844475,-3.4131938731526,3.34163821574074,False,2.5708818715552497,5.0
2013-12-04,2.66509695066773,4.16677988830786,2.55099946036045,-1.38287629933604,False,3.8332201116921403,8.0
2014-01-04,2.68775637236834,1.15444184000429,5.37227240995767,-5.2144706223303,False,2.8455581599957105,4.0
2014-02-04,2.71041579406896,3.14210366381171,7.75132582118597,-5.60384527906664,False,4.857896336188291,8.0
2014-03-04,2.73658098035381,6.86879467214239,7.61563814102747,-6.22101379352367,False,4.131205327857611,11.0
2014-04-04,2.76274616663865,-0.404513893230233,6.47986036142479,-7.83809263483321,False,1.4045138932302303,0.9999999999999973
2014-05-04,2.7889113529235,-2.17782254386935,4.20309594308255,-4.81418475213669,False,2.17782254386936,1.021405182655144e-14
2014-06-04,2.81507653920835,-1.70113134371231,1.06921977807672,-2.18316497357276,False,1.7011313437123101,2.220446049250313e-16
2014-07-04,2.84124172549319,-2.47444029275992,0.120321540727023,-0.487122973460295,False,2.474440292759918,-1.7763568394002505e-15
2014-08-04,2.86415578984339,-3.99417884714121,0.109367497256334,1.02065556004148,False,3.994178847141204,-5.773159728050814e-15
2014-09-04,2.88706985419359,-3.76391776386114,-2.776560506561,3.65340841622856,False,3.7639177638611496,9.769962616701378e-15
2014-10-04,2.90998391854378,-1.79762080403861,-6.00323577143785,5.89087265693267,False,2.7976208040386004,0.9999999999999905
2014-11-04,2.93289798289398,-0.149505708199944,-8.0445079035462,6.26111562885216,False,1.1495057081999391,0.9999999999999951
2014-12-04,2.95581204724418,2.4986093686922,-8.08577563377047,6.63135421783409,False,1.5013906313077996,3.9999999999999996
2015-01-04,2.91869430845959,2.22290537005906,-6.94882814731689,5.80722846879825,False,1.7770946299409505,4.000000000000011
2015-02-04,2.881576569675,2.28053469844374,-3.4131938731526,2.25108260503386,False,1.71946530155626,4.0
2015-03-04,2.84445883089041,3.33816400788191,2.55099946036045,-0.733622299132769,False,4.661835992118092,8.000000000000002
2015-04-04,2.80734109210582,-1.27087324198299,5.37227240995767,-4.90874026008051,False,3.2708732419829802,1.9999999999999902
2015-05-04,2.77022335332123,-1.87991056762854,7.75132582118597,-7.64163860687867,False,2.87991056762853,0.9999999999999902
2015-06-04,2.74388921648917,-1.19456452057209,7.61563814102747,-8.16496283694455,False,2.19456452057209,1.0
2015-07-04,2.71755507965711,-1.84255178158696,6.47986036142479,-7.35486365949494,False,1.8425517815869599,-2.220446049250313e-16
2015-08-04,2.69122094282505,-1.49053906154834,4.20309594308255,-5.40377782435925,False,1.49053906154835,9.992007221626409e-15
2015-09-04,2.66488680599298,-0.805193014484727,1.06921977807672,-2.92891356958498,False,0.8051930144847199,-7.105427357601002e-15
2015-10-04,2.63855266916092,-1.84144894290814,0.120321540727023,0.082574733020194,False,2.8414489429081367,0.9999999999999967
2015-11-04,2.66671827414583,2.63114715681976,0.109367497256334,2.59276707177807,False,5.368852843180234,7.999999999999994
2015-12-04,2.69488387913075,5.10374342706631,-2.776560506561,3.97793320036393,False,3.8962565729336798,8.99999999999999
2016-01-04,2.72304948411566,8.32633959074485,-6.00323577143785,6.95384669657733,False,3.67366040925514,11.99999999999999
2016-02-04,2.75121508910058,4.04893605283107,-8.0445079035462,7.24435676161456,False,1.9510639471689388,6.000000000000009
2016-03-04,2.77938069408549,-1.22846748508331,-8.08577563377047,7.53486242476829,False,2.2284674850833097,0.9999999999999998
2016-04-04,2.80601616112066,-3.49478160001319,-6.94882814731689,7.63759358620942,False,3.4947816000131904,4.440892098500626e-16
2016-05-04,2.83265162815584,-2.76109597074397,-3.4131938731526,3.34163821574074,False,2.76109597074398,9.769962616701378e-15
2016-06-04,2.85928709519101,-3.02741025621542,2.55099946036045,-1.38287629933604,False,4.02741025621542,1.0
2016-07-04,2.88592256222618,-3.04372434985355,5.37227240995767,-5.2144706223303,False,3.0437243498535507,8.881784197001252e-16
2016-08-04,2.91255802926135,-5.06003857138068,7.75132582118597,-5.60384527906664,False,5.06003857138068,0.0
2016-09-04,2.90819513055872,-3.30281947806251,7.61563814102747,-6.22101379352367,False,4.302819478062521,1.0000000000000107
2016-10-04,2.90383223185608,-0.545599958447661,6.47986036142479,-7.83809263483321,False,1.5455999584476605,0.9999999999999996
2016-11-04,2.89946933315345,-1.2883805240993,4.20309594308255,-4.81418475213669,False,2.2883805240993103,1.0000000000000102
2016-12-04,2.89510643445081,-0.781161238954773,1.06921977807672,-2.18316497357276,False,1.7811612389547704,0.9999999999999974
2017-01-04,2.89074353574818,4.4760578969851,0.120321540727023,-0.487122973460295,False,2.523942103014908,7.000000000000009
2017-02-04,2.88834170939259,0.98163523330959,0.109367497256334,1.02065556004148,False,4.018364766690404,4.999999999999994
2017-03-04,2.885939883037,4.23721220729545,-2.776560506561,3.65340841622856,False,3.7627877927045597,8.000000000000009
2017-04-04,2.88353805668142,2.22882505782376,-6.00323577143785,5.89087265693267,False,2.7711749421762404,5.0
2017-05-04,2.88113623032583,-0.0977439556317949,-8.0445079035462,6.26111562885216,False,1.0977439556317892,0.9999999999999942
2017-06-04,2.87873440397025,-1.42431298803387,-8.08577563377047,6.63135421783409,False,1.4243129880338694,-6.661338147750939e-16
2017-07-04,2.94254362586809,-0.800943947349445,-6.94882814731689,5.80722846879825,False,1.8009439473494502,1.0000000000000053
2017-08-04,3.00635284776593,-0.844241579647194,-3.4131938731526,2.25108260503386,False,1.84424157964719,0.999999999999996
2017-09-04,3.07016206966378,1.11246076910854,2.55099946036045,-0.733622299132769,False,4.887539230891461,6.000000000000001
2017-10-04,3.13397129156162,4.40249655856121,5.37227240995767,-4.90874026008051,False,3.5975034414387803,7.99999999999999
2017-11-04,3.19778051345946,2.69253227223323,7.75132582118597,-7.64163860687867,False,3.30746772776676,5.99999999999999
2017-12-04,3.2038699718536,0.345454724063472,7.61563814102747,-8.16496283694455,False,2.65454527593652,2.999999999999992
2018-01-04,3.20995943024774,-1.33495613217759,6.47986036142479,-7.35486365949494,False,2.33495613217759,0.9999999999999998
2018-02-04,3.21604888864188,-1.01536700736517,4.20309594308255,-5.40377782435925,False,2.01536700736518,1.00000000000001
2018-03-04,3.22213834703602,-0.362444555527757,1.06921977807672,-2.92891356958498,False,1.36244455552776,1.000000000000003
2018-04-04,3.22822780543015,-1.43112407917737,0.120321540727023,0.082574733020194,False,3.431124079177367,1.999999999999997
2018-05-04,3.2186007452045,-4.9207353142389,0.109367497256334,2.59276707177807,False,5.920735314238904,1.0000000000000036
2018-06-04,3.20897368497884,-3.41034637878177,-2.776560506561,3.97793320036393,False,4.41034637878177,1.0
2018-07-04,3.19934662475318,-3.14995754989267,-6.00323577143785,6.95384669657733,False,4.14995754989266,0.9999999999999898
2018-08-04,3.18971956452753,-1.38956842259589,-8.0445079035462,7.24435676161456,False,2.3895684225958886,0.9999999999999987
2018-09-04,3.18009250430187,3.37082070470031,-8.08577563377047,7.53486242476829,False,2.6291792952996897,6.0
2018-10-04,3.17693699852089,6.13429756258659,-6.94882814731689,7.63759358620942,False,3.8657024374134203,10.00000000000001
2018-11-04,3.1737814927399,0.897774164671963,-3.4131938731526,3.34163821574074,False,3.10222583532804,4.000000000000003
2018-12-04,3.17062598695892,1.66125085201667,2.55099946036045,-1.38287629933604,False,4.3387491479833304,6.0
2019-01-04,3.16747048117793,4.67472773119469,5.37227240995767,-5.2144706223303,False,3.3252722688053007,7.999999999999991
2019-02-04,3.16431497539694,5.68820448248372,7.75132582118597,-5.60384527906664,False,5.311795517516271,10.999999999999991
2019-03-04,3.16440212948078,-1.55902647698458,7.61563814102747,-6.22101379352367,False,4.55902647698458,3.0
2019-04-04,3.16448928356461,-0.806257010156195,6.47986036142479,-7.83809263483321,False,1.8062570101561906,0.9999999999999956
