date,trend,remainder,seasonal24,seasonal24.1,is_projected,projection,observation
2010-01-01,12.8445502454933,-16.3422799826282,24.4977300183497,24.4977300183497,False,61.8400102821927,45.4977302995645
2010-02-01,12.802246346521,-24.5914784074495,26.7892323421433,26.7892323421433,False,66.3807110308076,41.7892326233581
2010-03-01,12.7599424475488,-33.8406761722266,39.0807340058926,39.0807340058926,False,90.921410459334,57.0807342871074
2010-04-01,12.7176385485766,2.57679397641297,16.7055677562253,16.7055677562253,False,46.1287740610272,48.70556803744017
2010-05-01,12.6753346496043,11.9942613712792,9.33040426033117,9.33040426033117,False,31.336143170266638,43.33040454154584
2010-06-01,12.6294515447889,2.85757054415009,11.5129781922757,11.5129781922757,False,35.6554079293403,38.51297847349039
2010-07-01,12.5835684399735,20.0542134537147,18.3622183875266,18.3622183875266,False,49.3080052150267,69.36221866874139
2010-08-01,12.5376853351581,30.2508533916368,2.21146155441986,2.21146155441986,False,16.96060844399782,47.21146183563462
2010-09-01,12.4918022303426,22.780827506282,-2.27262945540994,-2.27262945540994,False,7.9465433195227195,30.72737082580472
2010-10-01,12.5039681716179,5.43313552966011,-11.9371034200634,-11.9371034200634,False,0.0,5.43313552966011
2010-11-01,12.5161341128932,3.75211135518309,-13.2682451868617,-13.2682451868617,False,0.0,3.75211135518309
2010-12-01,12.5283000541685,3.07108751072815,-13.5993872836821,-13.5993872836821,False,0.0,3.07108751072815
2011-01-01,12.5404659954438,0.895011277977186,-12.4354769922064,-12.4354769922064,False,0.0,0.895011277977186
2011-02-01,12.553318223411,4.56703422736853,-9.12035216956484,-9.12035216956484,False,0.0,4.56703422736853
2011-03-01,12.5661704513781,-0.26094282324012,-8.30522734692333,-8.30522734692333,False,0.0,-0.26094282324012
2011-04-01,12.5790226793452,-0.588919873848777,-9.99010252428179,-9.99010252428179,False,0.0,-0.588919873848777
2011-05-01,12.5918749073124,-7.41689692191187,-3.17497770418584,-3.17497770418584,False,6.24191949894072,-1.1749774229711498
2011-06-01,11.8569801872093,0.252206111098527,-11.1091860170932,-11.1091860170932,False,0.0,0.252206111098527
2011-07-01,11.1220854671063,3.92130914410892,-14.0433943300006,-14.0433943300006,False,0.0,3.92130914410892
2011-08-01,10.3871907470033,3.59041218012954,-11.9776026459182,-11.9776026459182,False,0.0,3.59041218012954
2011-09-01,9.65229602690028,3.25951521615017,-9.91181096183581,-9.91181096183581,False,0.0,3.25951521615017
2011-10-01,9.10417028656337,3.0758750114504,-10.1800450167991,-10.1800450167991,False,0.0,3.0758750114504
2011-11-01,8.55604454622646,1.39223481108464,-8.94827907609644,-8.94827907609644,False,0.0,1.39223481108464
2011-12-01,8.00791880588955,-6.7914053892811,1.78348686460621,1.78348686460621,False,11.57489253510197,4.78348714582087
2012-01-01,7.45979306555264,-5.95752280268756,24.4977300183497,24.4977300183497,False,56.45525310225204,50.49773029956448
2012-02-01,7.52720542726348,-0.316437488191918,26.7892323421433,26.7892323421433,False,61.10567011155008,60.78923262335817
2012-03-01,7.59461778897431,-0.675351513652125,39.0807340058926,39.0807340058926,False,85.75608580075951,85.08073428710738
2012-04-01,7.66203015068515,-12.3675976256956,16.7055677562253,16.7055677562253,False,41.07316566313575,28.705568037440145
2012-05-01,7.72944251239599,0.940153508487549,9.33040426033117,9.33040426033117,False,26.39025103305833,27.330404541545878
2012-06-01,8.13839308983645,-9.65137100089743,11.5129781922757,11.5129781922757,False,31.164349474387848,21.512978473490417
2012-07-01,8.54734366727692,-23.9095617735888,18.3622183875266,18.3622183875266,False,45.27178044233012,21.36221866874132
2012-08-01,8.95629424471739,-11.1677555179226,2.21146155441986,2.21146155441986,False,13.37921735355711,2.211461835634509
2012-09-01,9.36524482215786,-6.09261508553323,-2.27262945540994,-2.27262945540994,False,4.81998591133798,-1.2726291741952496
2012-10-01,10.3047449470905,4.63235875418754,-11.9371034200634,-11.9371034200634,False,0.0,4.63235875418754
2012-11-01,11.2442450720232,5.02400039605315,-13.2682451868617,-13.2682451868617,False,0.0,5.02400039605315
2012-12-01,12.1837451969558,2.41564236794085,-13.5993872836821,-13.5993872836821,False,0.0,2.41564236794085
2013-01-01,13.1232453218885,0.31223195153253,-12.4354769922064,-12.4354769922064,False,0.0,0.31223195153253
2013-02-01,14.5007299704938,-3.38037751971429,-9.12035216956484,-9.12035216956484,False,0.0,-3.38037751971429
2013-03-01,15.8782146190991,1.42701300903891,-8.30522734692333,-8.30522734692333,False,0.0,1.42701300903891
2013-04-01,17.2556992677044,1.7344035377921,-9.99010252428179,-9.99010252428179,False,0.0,1.7344035377921
2013-05-01,18.6331839163097,8.54179406909083,-3.17497770418584,-3.17497770418584,False,12.28322850793802,20.82502257702885
2013-06-01,19.2368445950669,0.872341703240998,-11.1091860170932,-11.1091860170932,False,0.0,0.872341703240998
2013-07-01,19.8405052738241,-2.79711066260883,-14.0433943300006,-14.0433943300006,False,0.0,-2.79711066260883
2013-08-01,20.4441659525813,-2.46656302544844,-11.9776026459182,-11.9776026459182,False,0.0,-2.46656302544844
2013-09-01,21.0478266313385,-2.13601538828804,-9.91181096183581,-9.91181096183581,False,1.2242047076668783,-0.9118106806211617
2013-10-01,21.1317302092641,-1.95168491125036,-10.1800450167991,-10.1800450167991,False,0.7716401756658975,-1.1800447355844625
2013-11-01,21.2156337871898,-0.267354429878644,-8.94827907609644,-8.94827907609644,False,3.3190756349969206,3.0517212051182767
2013-12-01,21.2995373651154,7.91697605149306,1.78348686460621,1.78348686460621,False,24.86651109432782,32.78348714582088
2014-01-01,21.383440943041,24.118829319824,24.4977300183497,24.4977300183497,False,70.3789009797404,94.4977302995644
2014-02-01,21.4821690099142,26.7285989291573,26.7892323421433,26.7892323421433,False,75.0606336942008,101.7892326233581
2014-03-01,21.5808970767874,36.3383691985347,39.0807340058926,39.0807340058926,False,99.7423650885726,136.0807342871073
2014-04-01,21.6796251436605,11.6148073813291,16.7055677562253,16.7055677562253,False,55.0907606561111,66.7055680374402
2014-05-01,21.7783532105337,-11.1087571896502,9.33040426033117,9.33040426033117,False,40.43916173119604,29.33040454154584
2014-06-01,21.8703248625446,8.61669722639436,11.5129781922757,11.5129781922757,False,44.896281247096,53.51297847349036
2014-07-01,21.9622965145555,5.67548537913259,18.3622183875266,18.3622183875266,False,58.686733289608696,64.36221866874129
2014-08-01,22.0542681665664,-17.2657294397716,2.21146155441986,2.21146155441986,False,26.47719127540612,9.21146183563452
2014-09-01,22.1462398185773,-14.8736100819526,-2.27262945540994,-2.27262945540994,False,17.600980907757418,2.727370825804817
2014-10-01,22.2071991770268,-8.27009547574874,-11.9371034200634,-11.9371034200634,False,0.0,-8.27009547574874
2014-11-01,22.2681585354763,-6.99991306739998,-13.2682451868617,-13.2682451868617,False,0.0,-6.99991306739998
