date,observation,trend,seasonal,remainder,is_projected
2007-07-01,14,72.2511310941134,-49.5761652502889,-8.67496584382452,False
2007-08-01,10,69.3765325871902,-49.6818310376309,-9.6947015495593,False
2007-09-01,15,66.501934080267,-45.7874998311118,-5.7144342491552,False
2007-10-01,68,63.7131880745789,-17.2338194971375,21.5206314225587,False
2007-11-01,143,60.9244420688908,41.1198507728041,40.9557071583051,False
2007-12-01,117,58.3595483977824,77.707628993378,-19.0671773911604,False
2008-01-01,117,55.794654726674,64.295421068338,-3.09007579501204,False
2008-02-01,113,53.2384113246023,56.0774390516072,3.68414962379049,False
2008-03-01,54,50.6821679225305,31.4594732418777,-28.1416411644083,False
2008-04-01,14,47.0283913871459,-18.7263822886194,-14.3020090985265,False
2008-05-01,0,43.3746148517612,-41.1122361199937,-2.26237873176757,False
2008-06-01,1,38.9986280775057,-48.5418823792241,10.5432543017183,False
2008-07-01,1,34.6226413032502,-49.5761652502889,15.9535239470387,False
2008-08-01,0,31.3934700237892,-49.6818310376309,18.2883610138417,False
2008-09-01,4,28.1642987443281,-45.7874998311118,21.6232010867837,False
2008-10-01,5,26.7773106746592,-17.2338194971375,-4.54349117752169,False
2008-11-01,45,25.3903226049904,41.1198507728041,-21.5101733777945,False
2008-12-01,71,25.1565973464066,77.707628993378,-31.8642263397847,False
2009-01-01,59,24.9228720878229,64.295421068338,-30.2182931561609,False
2009-02-01,54,25.7355450306517,56.0774390516072,-27.812984082259,False
2009-03-01,63,26.5482179734805,31.4594732418777,4.99230878464174,False
2009-04-01,25,27.5942696007321,-18.7263822886194,16.1321126878873,False
2009-05-01,4,28.6403212279837,-41.1122361199937,16.4719148920099,False
2009-06-01,1,30.2021283129066,-48.5418823792241,19.3397540663175,False
2009-07-01,0,31.7639353978294,-49.5761652502889,17.8122298524595,False
2009-08-01,0,33.8456920147536,-49.6818310376309,15.8361390228773,False
2009-09-01,2,35.9274486316778,-45.7874998311118,11.860051199434,False
2009-10-01,4,37.1521437780915,-17.2338194971375,-15.918324280954,False
2009-11-01,17,38.3768389245053,41.1198507728041,-62.4966896973094,False
2009-12-01,75,38.9586460674621,77.707628993378,-41.6662750608401,False
2010-01-01,126,39.5404532104188,64.295421068338,22.1641257212431,False
2010-02-01,132,40.6288521264108,56.0774390516072,35.293708821982,False
2010-03-01,92,41.7172510424027,31.4594732418777,18.8232757157196,False
2010-04-01,31,42.454196759392,-18.7263822886194,7.27218552922734,False
2010-05-01,3,43.1911424763814,-41.1122361199937,0.921093643612302,False
2010-06-01,2,42.7336578336916,-48.5418823792241,7.80822454553243,False
2010-07-01,0,42.2761731910019,-49.5761652502889,7.29999205928697,False
2010-08-01,1,41.5726866205909,-49.6818310376309,9.10914441703998,False
2010-09-01,0,40.86920005018,-45.7874998311118,4.91829978093186,False
2010-10-01,1,42.21386068187,-17.2338194971375,-23.9800411847324,False
2010-11-01,22,43.55852131356,41.1198507728041,-62.6783720863641,False
2010-12-01,112,45.5656986593543,77.707628993378,-11.2733276527323,False
2011-01-01,118,47.5728760051486,64.295421068338,6.13170292651341,False
2011-02-01,101,50.5067158392143,56.0774390516072,-5.58415489082159,False
2011-03-01,118,53.4405556732801,31.4594732418777,33.0999710848421,False
2011-04-01,60,60.6898197951497,-18.7263822886194,18.0365624934697,False
2011-05-01,38,67.9390839170193,-41.1122361199937,11.1731522029744,False
2011-06-01,10,76.6879646651521,-48.5418823792241,-18.146082285928,False
2011-07-01,3,85.4368454132849,-49.5761652502889,-32.860680162996,False
2011-08-01,6,89.5671861753413,-49.6818310376309,-33.8853551377104,False
2011-09-01,15,93.6975269373977,-45.7874998311118,-32.9100271062859,False
2011-10-01,97,91.2166951214486,-17.2338194971375,23.017124375689,False
2011-11-01,236,88.7358633054994,41.1198507728041,106.144285921696,False
2011-12-01,269,86.6970009784886,77.707628993378,104.595370028133,False
2012-01-01,155,84.6581386514777,64.295421068338,6.04644028018426,False
2012-02-01,134,82.2957570825979,56.0774390516072,-4.37319613420514,False
2012-03-01,84,79.9333755137181,31.4594732418777,-27.3928487555958,False
2012-04-01,32,76.5427778564159,-18.7263822886194,-25.8163955677966,False
2012-05-01,7,73.1521801991138,-41.1122361199937,-25.0399440791201,False
2012-06-01,2,68.9159098084536,-48.5418823792241,-18.3740274292295,False
